llh
-0.173053645718986
-0.0546116796781932
0.023603783204311
0.0583284205180105
0.151645841417172
0.177192392153461
0.208428250456
0.179327079754256
0.283868779916918
0.321410553249993
0.358615745549996
0.389096787405299
0.415705046009402
0.43671634500758
0.424645438789976
0.473431729692633
0.490249307745954
0.505718477229351
0.519340667127349
0.531192952534377
0.539830327998141
0.547047057146446
0.555835151936766
0.567389082574811
0.571817617231429
0.574320141310197
0.576565075749764
0.578686015931146
0.580875891072604
0.583373730374681
0.586335627655113
0.589656536462907
0.593154676710147
0.596561957599821
0.599266338273264
0.601380075955532
0.603129418294104
0.604528400076782
0.605814032666063
0.607256586844943
0.608912604612183
0.610569283681769
0.612125244748398
0.613543935650469
0.614610961091865
0.615493638575697
0.616504801951929
0.618026636900515
0.620848605718716
0.628076256483609
0.661331745766281
0.942854595308991
1.06433194018731
1.18932337183508
1.24101791403751
1.25030271932205
1.25487152126934
1.25704641559003
1.25880712346245
1.26082412806133
1.26301947844825
1.26576024131739
1.27160927237426
1.29455827050767
1.30039716240824
1.30041559161513
1.30042822430766
1.30043709021875
1.30044332162059
1.30044771355987
1.30045082238032
1.30045303533215
1.30045462101272
1.30045576548355
